,Visiting: Win,Home: Win
7951,False,True
33237,True,False
4123,False,True
75579,True,False
61091,False,True
8357,True,False
58808,False,True
70384,True,False
27390,False,True
61920,True,False
77285,False,True
50862,True,False
63755,False,True
28654,True,False
9193,False,True
26764,True,False
48269,False,True
19361,True,False
36245,False,True
66872,True,False
64864,False,True
34305,True,False
66489,False,True
2719,True,False
68618,False,True
64788,True,False
49125,False,True
18967,True,False
42169,False,True
46649,True,False
74273,False,True
20265,True,False
29920,False,True
48005,True,False
56205,False,True
49495,True,False
34930,False,True
13708,True,False
65195,False,True
26193,True,False
15561,False,True
58559,True,False
20659,False,True
6484,True,False
26828,False,True
75288,True,False
26642,False,True
29459,True,False
298,False,True
68681,True,False
29584,False,True
10087,True,False
8284,False,True
9804,True,False
34057,False,True
13532,True,False
48524,False,True
34373,True,False
8733,False,True
14282,True,False
41179,False,True
52712,True,False
38564,False,True
16126,True,False
53933,False,True
457,True,False
31905,False,True
57563,True,False
7335,False,True
42379,True,False
30034,False,True
81406,True,False
39095,False,True
58358,True,False
12518,False,True
32903,True,False
49529,False,True
79116,True,False
59704,False,True
13941,True,False
9450,False,True
44561,True,False
43192,False,True
15738,True,False
76351,False,True
38454,True,False
45444,False,True
48504,True,False
71055,False,True
73129,True,False
21748,False,True
71498,True,False
30309,False,True
59134,True,False
64985,False,True
24026,True,False
22209,False,True
53852,True,False
18865,False,True
22473,True,False
79200,False,True
73142,True,False
61393,False,True
67041,True,False
73167,False,True
66674,True,False
68131,False,True
10968,True,False
81425,False,True
49557,True,False
48611,False,True
13537,True,False
80819,False,True
20562,True,False
52683,False,True
10135,True,False
67,False,True
74741,True,False
51537,False,True
65201,True,False
75902,False,True
2337,True,False
46519,False,True
11698,True,False
13901,False,True
48874,True,False
3388,False,True
66231,True,False
44573,False,True
25239,True,False
55769,False,True
3534,True,False
42433,False,True
24850,True,False
70433,False,True
68235,True,False
25267,False,True
12002,True,False
23130,False,True
40240,True,False
12221,False,True
56119,True,False
16810,False,True
73852,True,False
24989,False,True
42198,True,False
73650,False,True
35156,True,False
51053,False,True
11000,True,False
62553,False,True
78134,True,False
59109,False,True
27938,True,False
10535,False,True
11494,True,False
24742,False,True
20047,True,False
29774,False,True
75540,True,False
49332,False,True
40676,True,False
13154,False,True
63966,True,False
56141,False,True
7471,True,False
65642,False,True
59538,True,False
24680,False,True
13872,True,False
4866,False,True
68838,True,False
5635,False,True
48659,True,False
38145,False,True
50340,True,False
45552,False,True
15847,True,False
65835,False,True
4133,True,False
69823,False,True
28331,True,False
65811,False,True
10816,False,False
60492,False,True
32675,True,False
33775,False,True
14532,True,False
65871,False,True
37474,True,False
42534,False,True
13511,True,False
901,False,True
28897,True,False
3344,False,True
25091,True,False
10950,False,True
63383,True,False
61793,False,True
22960,True,False
37033,False,True
47275,True,False
68378,False,True
3836,True,False
43276,False,True
34256,True,False
29807,False,True
45403,True,False
10762,False,True
12744,True,False
28205,False,True
38923,True,False
34606,False,True
69861,True,False
75425,False,True
47073,True,False
67792,False,True
81363,True,False
26979,False,True
71400,True,False
58234,False,True
68360,True,False
79441,False,True
50728,True,False
56188,False,True
30861,True,False
55291,False,True
52452,True,False
79243,False,True
81015,True,False
28396,False,True
3637,True,False
70771,False,True
79003,True,False
44273,False,True
77530,True,False
71186,False,True
924,True,False
49717,False,True
66561,True,False
32268,False,True
42270,True,False
56096,False,True
6367,True,False
55407,False,True
4751,True,False
78083,False,True
42884,True,False
57988,False,True
65857,True,False
63603,False,True
11575,True,False
65146,False,True
28949,True,False
1745,False,True
71560,True,False
48117,False,True
78267,True,False
6016,False,True
68455,True,False
30176,False,True
74091,True,False
45785,False,True
9975,True,False
31243,False,True
19990,True,False
35058,False,True
13264,True,False
19742,False,True
3385,True,False
36923,False,True
56863,True,False
596,False,True
74362,True,False
58670,False,True
57042,True,False
77376,False,True
35271,True,False
64719,False,True
757,True,False
7541,False,True
77817,True,False
80464,False,True
69473,True,False
47908,False,True
27323,True,False
4646,False,True
74411,True,False
25883,False,True
2786,True,False
36251,False,True
17842,True,False
7647,False,True
72407,True,False
37608,False,True
37693,True,False
34352,False,True
12668,True,False
79125,False,True
75395,True,False
53000,False,True
68605,True,False
6167,False,True
31531,True,False
35618,False,True
59830,True,False
79509,False,True
75879,True,False
12308,False,True
2448,True,False
76811,False,True
41239,True,False
60433,False,True
52820,True,False
77665,False,True
79225,True,False
2229,False,True
1890,True,False
21062,False,True
77553,True,False
63136,False,True
64927,True,False
62106,False,True
30611,True,False
36741,False,True
17552,True,False
79910,False,True
8456,True,False
54712,False,True
20636,True,False
30936,False,True
11397,True,False
53568,False,True
8569,True,False
73844,False,True
28460,True,False
32684,False,True
27657,True,False
17694,False,True
810,True,False
3987,False,True
34750,True,False
44192,False,True
77033,True,False
54069,False,True
22250,True,False
58926,False,True
30514,True,False
14201,False,True
5413,True,False
64576,False,True
2148,True,False
22371,False,True
16108,True,False
13448,False,True
62689,True,False
1842,False,True
56611,True,False
50745,False,True
3145,True,False
56925,False,True
1540,True,False
50310,False,True
6384,True,False
62587,False,True
56842,True,False
26436,False,True
51526,True,False
78454,False,True
33460,True,False
80051,False,True
1655,True,False
24731,False,True
71666,True,False
6320,False,True
3326,True,False
15263,False,True
41642,True,False
42587,False,True
5433,True,False
59616,False,True
17311,True,False
4620,False,True
70090,True,False
42157,False,True
65740,True,False
63201,False,True
68919,True,False
60250,False,True
65207,True,False
35005,False,True
7516,True,False
35305,False,True
31848,True,False
10259,False,True
32312,True,False
2802,False,True
7126,True,False
25553,False,True
21671,True,False
77756,False,True
1615,True,False
68429,False,True
9322,True,False
21686,False,True
36780,True,False
76077,False,True
27414,True,False
35891,False,True
30135,True,False
69682,False,True
40669,True,False
57468,False,True
1836,True,False
52100,False,True
73801,True,False
21947,False,True
23291,True,False
36719,False,True
62738,True,False
7449,False,True
54196,True,False
32099,False,True
8872,True,False
28410,False,True
69047,True,False
13820,False,True
41816,True,False
1338,False,True
2960,True,False
63580,False,True
8070,True,False
64736,False,True
53002,True,False
53745,False,True
12725,True,False
70607,False,True
13097,True,False
53236,False,True
31139,True,False
50877,False,True
37224,True,False
24172,False,True
16444,True,False
8888,False,True
1154,True,False
43166,False,True
33860,True,False
65940,False,True
22558,True,False
8383,False,True
48863,True,False
62974,False,True
28664,True,False
25552,False,True
10353,True,False
4311,False,True
44506,True,False
13703,False,True
35228,True,False
3468,False,True
1192,True,False
5427,False,True
72406,True,False
6068,False,True
53429,True,False
46289,False,True
17658,True,False
78199,False,True
52278,True,False
78281,False,True
873,True,False
58950,False,True
17440,True,False
46278,False,True
69350,True,False
53505,False,True
11562,True,False
80594,False,True
19520,True,False
11232,False,True
51035,True,False
16811,False,True
3459,True,False
62332,False,True
1995,True,False
19646,False,True
8746,True,False
58936,False,True
52701,True,False
57200,False,True
28177,True,False
66353,False,True
79812,True,False
61878,False,True
51464,True,False
58052,False,True
20553,True,False
63152,False,True
12722,True,False
74177,False,True
37530,True,False
38967,False,True
53343,True,False
60171,False,True
11058,True,False
3588,False,True
67832,True,False
36784,False,True
62067,True,False
13853,False,True
53486,True,False
53738,False,True
54092,True,False
67517,False,True
72448,True,False
77415,False,True
18944,True,False
46914,False,True
21670,True,False
32959,False,True
12280,True,False
66967,False,True
18375,True,False
33863,False,True
9614,True,False
1320,False,True
21110,True,False
26967,False,True
48067,True,False
138,False,True
25605,True,False
20322,False,True
20100,True,False
49795,False,True
65800,True,False
67312,False,True
2119,True,False
68301,False,True
10595,True,False
58445,False,True
36952,True,False
41562,False,True
58033,True,False
16289,False,True
6507,True,False
74188,False,True
33499,True,False
56306,False,True
56499,True,False
6931,False,True
62862,True,False
78806,False,True
31443,True,False
15602,False,True
37028,True,False
42846,False,True
26821,True,False
43055,False,True
68090,True,False
21250,False,True
5193,True,False
65299,False,True
14846,True,False
59883,False,True
7845,True,False
20240,False,True
37383,True,False
54201,False,True
78556,True,False
57819,False,True
74063,True,False
35418,False,True
23610,True,False
33634,False,True
33356,True,False
79524,False,True
73424,True,False
32224,False,True
9749,True,False
69374,False,True
14349,True,False
42021,False,True
24136,True,False
77443,False,True
76654,True,False
75717,False,True
11229,True,False
74128,False,True
80084,True,False
58795,False,True
38397,True,False
15984,False,True
43318,True,False
46004,False,True
71584,True,False
55732,False,True
48532,True,False
15696,False,True
45264,True,False
57104,False,True
41101,True,False
6777,False,True
49525,True,False
62330,False,True
10057,True,False
57286,False,True
10918,True,False
43972,False,True
42915,True,False
64611,False,True
80796,True,False
5613,False,True
54729,True,False
61525,False,True
25475,True,False
54344,False,True
75255,True,False
69634,False,True
43927,True,False
30567,False,True
43230,True,False
30967,False,True
62387,True,False
56926,False,True
27195,True,False
35558,False,True
31744,True,False
37887,False,True
16843,True,False
8513,False,True
34055,True,False
29134,False,True
34014,True,False
64862,False,True
46018,True,False
11757,False,True
55288,True,False
63946,False,True
19578,True,False
60812,False,True
28431,True,False
44930,False,True
67372,True,False
31765,False,True
34245,True,False
39823,False,True
46006,True,False
79073,False,True
64642,True,False
26835,False,True
40603,True,False
68957,False,True
25109,True,False
23154,False,True
73562,True,False
16070,False,True
79068,True,False
31657,False,True
79173,True,False
60082,False,True
34300,True,False
65090,False,True
21721,True,False
43388,False,True
61219,True,False
19313,False,True
284,True,False
37949,False,True
61724,True,False
